input_file,α,sam_ratio,subs_rate,rs,total_oligos,total_reads,mean_coverage,oligo_recovery(seq),dropout(seq),oligo_recovery(decode),dropout(decode),GRAND_pass_oligos,GRAND_fail_oligos,GRAND_success_rate,chunks_recovered,total_chunks,data_recovery,decode_success,decode_time
lena.jpg,0.5,0.01,0.0035,,644,2508,3.89,96.43,3.57,79.04,20.96,67,8,89.33,429,429,100.0,Yes,2.53
lena.jpg,0.5,0.01,0.0035,,644,2560,3.98,95.65,4.35,79.19,20.81,72,5,93.51,429,429,100.0,Yes,2.37
lena.jpg,0.5,0.01,0.0035,,644,2877,4.47,98.14,1.86,78.26,21.74,64,5,92.75,429,429,100.0,Yes,2.18
lena.jpg,0.5,0.01,0.0035,,644,2939,4.56,96.58,3.42,80.12,19.88,77,7,91.67,429,429,100.0,Yes,2.4
lena.jpg,0.5,0.01,0.0035,,644,2962,4.6,96.89,3.11,79.19,20.81,57,4,93.44,429,429,100.0,Yes,2.14
lena.jpg,0.5,0.01,0.0035,,644,2849,4.42,96.74,3.26,79.81,20.19,75,6,92.59,429,429,100.0,Yes,1.94
lena.jpg,0.5,0.01,0.0035,,644,2955,4.59,97.05,2.95,79.81,20.19,58,7,89.23,429,429,100.0,Yes,2.54
lena.jpg,0.5,0.01,0.0035,,644,3131,4.86,97.52,2.48,81.99,18.01,56,9,86.15,429,429,100.0,Yes,2.49
lena.jpg,0.5,0.01,0.0035,,644,3246,5.04,97.98,2.02,79.81,20.19,52,3,94.55,429,429,100.0,Yes,1.47
lena.jpg,0.5,0.01,0.0035,,644,3231,5.02,96.74,3.26,78.57,21.43,52,4,92.86,429,429,100.0,Yes,1.72
lena.jpg,0.5,0.01,0.0035,,644,3268,5.07,97.67,2.33,80.12,19.88,56,6,90.32,429,429,100.0,Yes,2.04
lena.jpg,0.5,0.01,0.0035,,644,3302,5.13,96.89,3.11,82.45,17.55,68,5,93.15,429,429,100.0,Yes,2.07
lena.jpg,0.5,0.01,0.0035,,644,3459,5.37,97.83,2.17,79.5,20.5,53,0,100.0,429,429,100.0,Yes,1.51
lena.jpg,0.5,0.01,0.0035,,644,3575,5.55,97.83,2.17,79.81,20.19,51,5,91.07,429,429,100.0,Yes,2.22
