input_file,α,sam_ratio,subs_rate,rs,total_oligos,total_reads,mean_coverage,oligo_recovery(seq),dropout(seq),oligo_recovery(decode),dropout(decode),GRAND_pass_oligos,GRAND_fail_oligos,GRAND_success_rate,chunks_recovered,total_chunks,data_recovery,decode_success,decode_time
lena.jpg,0.5,0.01,0.0035,,644,2888,4.48,96.12,3.88,79.81,20.19,13,75,14.77,429,429,100.0,Yes,0.22
lena.jpg,0.5,0.01,0.0035,,644,3273,5.08,97.52,2.48,84.78,15.22,13,51,20.31,429,429,100.0,Yes,0.23
lena.jpg,0.5,0.01,0.0035,,644,3261,5.06,96.89,3.11,78.11,21.89,13,41,24.07,429,429,100.0,Yes,0.54
lena.jpg,0.5,0.01,0.0035,,644,3300,5.12,96.89,3.11,83.23,16.77,13,44,22.81,429,429,100.0,Yes,0.24
lena.jpg,0.5,0.01,0.0035,,644,3281,5.09,96.89,3.11,78.88,21.12,14,52,21.21,429,429,100.0,Yes,0.21
lena.jpg,0.5,0.01,0.0035,,644,3273,5.08,97.05,2.95,83.54,16.46,8,53,13.11,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,3493,5.42,96.89,3.11,79.97,20.03,10,50,16.67,429,429,100.0,Yes,0.21
lena.jpg,0.5,0.01,0.0035,,644,3457,5.37,96.74,3.26,77.17,22.83,9,44,16.98,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,3531,5.48,98.91,1.09,79.81,20.19,15,43,25.86,429,429,100.0,Yes,0.21
lena.jpg,0.5,0.01,0.0035,,644,3534,5.49,98.14,1.86,78.11,21.89,14,54,20.59,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,3551,5.51,97.98,2.02,78.73,21.27,7,58,10.77,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,3888,6.04,98.45,1.55,78.57,21.43,10,31,24.39,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,3823,5.94,98.6,1.4,79.04,20.96,12,35,25.53,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,3875,6.02,98.29,1.71,76.86,23.14,9,38,19.15,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,3906,6.07,98.14,1.86,79.97,20.03,16,43,27.12,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,3833,5.95,98.29,1.71,82.45,17.55,10,48,17.24,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,4255,6.61,99.69,0.31,81.06,18.94,8,27,22.86,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,4175,6.48,99.07,0.93,80.59,19.41,10,46,17.86,429,429,100.0,Yes,0.21
