input_file,α,sam_ratio,subs_rate,rs,total_oligos,total_reads,mean_coverage,oligo_recovery(seq),dropout(seq),oligo_recovery(decode),dropout(decode),GRAND_pass_oligos,GRAND_fail_oligos,GRAND_success_rate,chunks_recovered,total_chunks,data_recovery,decode_success,decode_time
lena.jpg,0.5,0.01,0.0035,,644,2935,4.56,96.58,3.42,79.66,20.34,32,27,54.24,429,429,100.0,Yes,0.41
lena.jpg,0.5,0.01,0.0035,,644,3159,4.91,97.98,2.02,79.19,20.81,44,24,64.71,429,429,100.0,Yes,0.55
lena.jpg,0.5,0.01,0.0035,,644,3282,5.1,96.43,3.57,79.04,20.96,34,23,59.65,429,429,100.0,Yes,0.45
lena.jpg,0.5,0.01,0.0035,,644,3250,5.05,97.98,2.02,78.88,21.12,45,17,72.58,429,429,100.0,Yes,0.55
lena.jpg,0.5,0.01,0.0035,,644,3211,4.99,96.89,3.11,80.12,19.88,38,30,55.88,429,429,100.0,Yes,0.52
lena.jpg,0.5,0.01,0.0035,,644,3314,5.15,97.05,2.95,78.73,21.27,38,17,69.09,429,429,100.0,Yes,0.29
lena.jpg,0.5,0.01,0.0035,,644,3541,5.5,98.29,1.71,77.48,22.52,31,25,55.36,429,429,100.0,Yes,0.48
lena.jpg,0.5,0.01,0.0035,,644,3632,5.64,98.29,1.71,78.73,21.27,28,28,50.0,429,429,100.0,Yes,0.54
lena.jpg,0.5,0.01,0.0035,,644,3506,5.44,97.67,2.33,78.88,21.12,27,25,51.92,429,429,100.0,Yes,0.5
lena.jpg,0.5,0.01,0.0035,,644,3491,5.42,98.6,1.4,81.21,18.79,24,19,55.81,429,429,100.0,Yes,0.5
lena.jpg,0.5,0.01,0.0035,,644,3523,5.47,97.98,2.02,80.12,19.88,36,22,62.07,429,429,100.0,Yes,0.44
lena.jpg,0.5,0.01,0.0035,,644,3870,6.01,98.6,1.4,81.21,18.79,38,21,64.41,429,429,100.0,Yes,0.34
lena.jpg,0.5,0.01,0.0035,,644,3941,6.12,98.14,1.86,79.04,20.96,36,13,73.47,429,429,100.0,Yes,0.4
lena.jpg,0.5,0.01,0.0035,,644,3911,6.07,97.98,2.02,79.5,20.5,31,12,72.09,429,429,100.0,Yes,0.35
lena.jpg,0.5,0.01,0.0035,,644,3915,6.08,98.29,1.71,81.21,18.79,23,25,47.92,429,429,100.0,Yes,0.45
lena.jpg,0.5,0.01,0.0035,,644,3833,5.95,98.29,1.71,78.88,21.12,23,32,41.82,429,429,100.0,Yes,0.38
lena.jpg,0.5,0.01,0.0035,,644,4194,6.51,98.6,1.4,78.26,21.74,22,21,51.16,429,429,100.0,Yes,0.4
lena.jpg,0.5,0.01,0.0035,,644,4142,6.43,98.76,1.24,80.28,19.72,34,25,57.63,429,429,100.0,Yes,0.45
lena.jpg,0.5,0.01,0.0035,,644,4108,6.38,98.14,1.86,79.04,20.96,35,25,58.33,429,429,100.0,Yes,0.47
lena.jpg,0.5,0.01,0.0035,,644,4228,6.57,98.45,1.55,80.12,19.88,32,17,65.31,429,429,100.0,Yes,0.38
lena.jpg,0.5,0.01,0.0035,,644,4150,6.44,98.91,1.09,80.75,19.25,26,26,50.0,429,429,100.0,Yes,0.48
lena.jpg,0.5,0.01,0.0035,,644,4456,6.92,99.69,0.31,80.43,19.57,30,23,56.6,429,429,100.0,Yes,0.44
lena.jpg,0.5,0.01,0.0035,,644,4537,7.05,99.07,0.93,79.04,20.96,33,14,70.21,429,429,100.0,Yes,0.38
lena.jpg,0.5,0.01,0.0035,,644,4654,7.23,99.07,0.93,80.75,19.25,21,19,52.5,429,429,100.0,Yes,0.4
lena.jpg,0.5,0.01,0.0035,,644,4399,6.83,98.29,1.71,79.5,20.5,28,21,57.14,429,429,100.0,Yes,0.44
lena.jpg,0.5,0.01,0.0035,,644,4481,6.96,99.07,0.93,81.06,18.94,25,22,53.19,429,429,100.0,Yes,0.42
lena.jpg,0.5,0.01,0.0035,,644,4853,7.54,98.91,1.09,78.57,21.43,27,12,69.23,429,429,100.0,Yes,0.37
lena.jpg,0.5,0.01,0.0035,,644,4833,7.5,98.76,1.24,81.83,18.17,21,13,61.76,429,429,100.0,Yes,0.36
lena.jpg,0.5,0.01,0.0035,,644,4891,7.59,99.07,0.93,82.3,17.7,26,13,66.67,429,429,100.0,Yes,0.17
lena.jpg,0.5,0.01,0.0035,,644,4730,7.34,98.6,1.4,78.42,21.58,27,19,58.7,429,429,100.0,Yes,0.24
lena.jpg,0.5,0.01,0.0035,,644,4917,7.64,99.53,0.47,80.43,19.57,27,14,65.85,429,429,100.0,Yes,0.28
lena.jpg,0.5,0.01,0.0035,,644,5138,7.98,99.69,0.31,79.81,20.19,23,16,58.97,429,429,100.0,Yes,0.23
lena.jpg,0.5,0.01,0.0035,,644,5167,8.02,99.07,0.93,80.12,19.88,20,12,62.5,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,5082,7.89,99.22,0.78,80.9,19.1,30,21,58.82,429,429,100.0,Yes,0.25
lena.jpg,0.5,0.01,0.0035,,644,5255,8.16,99.38,0.62,79.66,20.34,24,8,75.0,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,5116,7.94,98.91,1.09,79.81,20.19,17,19,47.22,429,429,100.0,Yes,0.2
lena.jpg,0.5,0.01,0.0035,,644,5531,8.59,99.07,0.93,82.76,17.24,18,15,54.55,429,429,100.0,Yes,0.28
lena.jpg,0.5,0.01,0.0035,,644,5402,8.39,98.6,1.4,79.5,20.5,19,14,57.58,429,429,100.0,Yes,0.41
lena.jpg,0.5,0.01,0.0035,,644,5612,8.71,98.91,1.09,78.73,21.27,19,10,65.52,429,429,100.0,Yes,0.31
lena.jpg,0.5,0.01,0.0035,,644,5394,8.38,99.84,0.16,78.11,21.89,26,14,65.0,429,429,100.0,Yes,0.42
lena.jpg,0.5,0.01,0.0035,,644,5508,8.55,99.07,0.93,78.88,21.12,20,20,50.0,429,429,100.0,Yes,0.41
lena.jpg,0.5,0.01,0.0035,,644,5864,9.11,99.38,0.62,81.52,18.48,16,13,55.17,429,429,100.0,Yes,0.41
lena.jpg,0.5,0.01,0.0035,,644,5829,9.05,99.38,0.62,80.9,19.1,16,10,61.54,429,429,100.0,Yes,0.31
lena.jpg,0.5,0.01,0.0035,,644,5866,9.11,98.91,1.09,79.5,20.5,20,9,68.97,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,5722,8.89,99.84,0.16,80.59,19.41,22,12,64.71,429,429,100.0,Yes,0.41
lena.jpg,0.5,0.01,0.0035,,644,5771,8.96,99.84,0.16,79.35,20.65,22,16,57.89,429,429,100.0,Yes,0.27
lena.jpg,0.5,0.01,0.0035,,644,6047,9.39,99.38,0.62,79.04,20.96,21,10,67.74,429,429,100.0,Yes,0.36
lena.jpg,0.5,0.01,0.0035,,644,6179,9.59,99.22,0.78,79.5,20.5,20,17,54.05,429,429,100.0,Yes,0.21
lena.jpg,0.5,0.01,0.0035,,644,5999,9.32,99.22,0.78,79.04,20.96,19,12,61.29,429,429,100.0,Yes,0.39
lena.jpg,0.5,0.01,0.0035,,644,6093,9.46,99.69,0.31,80.59,19.41,13,14,48.15,429,429,100.0,Yes,0.26
lena.jpg,0.5,0.01,0.0035,,644,6128,9.52,99.53,0.47,80.43,19.57,11,11,50.0,429,429,100.0,Yes,0.18
lena.jpg,0.5,0.01,0.0035,,644,6359,9.87,99.69,0.31,80.43,19.57,16,14,53.33,429,429,100.0,Yes,0.32
lena.jpg,0.5,0.01,0.0035,,644,6555,10.18,99.53,0.47,78.57,21.43,13,14,48.15,429,429,100.0,Yes,0.17
lena.jpg,0.5,0.01,0.0035,,644,6576,10.21,99.53,0.47,79.5,20.5,20,17,54.05,429,429,100.0,Yes,0.34
lena.jpg,0.5,0.01,0.0035,,644,6560,10.19,99.84,0.16,79.66,20.34,17,11,60.71,429,429,100.0,Yes,0.27
lena.jpg,0.5,0.01,0.0035,,644,6444,10.01,99.84,0.16,79.04,20.96,19,8,70.37,429,429,100.0,Yes,0.35
