input_file,α,sam_ratio,subs_rate,rs,total_oligos,total_reads,mean_coverage,oligo_recovery(seq),dropout(seq),oligo_recovery(decode),dropout(decode),GRAND_pass_oligos,GRAND_fail_oligos,GRAND_success_rate,chunks_recovered,total_chunks,data_recovery,decode_success,decode_time
lena.jpg,0.5,0.01,0.0035,,644,2467,3.83,95.65,4.35,78.42,21.58,73,1,98.65,429,429,100.0,Yes,0.67
lena.jpg,0.5,0.01,0.0035,,644,2574,4.0,95.65,4.35,79.19,20.81,58,0,100.0,429,429,100.0,Yes,0.38
lena.jpg,0.5,0.01,0.0035,,644,2876,4.47,95.96,4.04,79.19,20.81,57,2,96.61,429,429,100.0,Yes,0.62
lena.jpg,0.5,0.01,0.0035,,644,2915,4.53,97.83,2.17,79.66,20.34,58,1,98.31,429,429,100.0,Yes,0.51
lena.jpg,0.5,0.01,0.0035,,644,2914,4.52,96.12,3.88,82.14,17.86,63,1,98.44,429,429,100.0,Yes,0.5
lena.jpg,0.5,0.01,0.0035,,644,2900,4.5,97.2,2.8,80.9,19.1,64,2,96.97,429,429,100.0,Yes,0.66
lena.jpg,0.5,0.01,0.0035,,644,2881,4.47,95.96,4.04,79.19,20.81,62,0,100.0,429,429,100.0,Yes,0.21
lena.jpg,0.5,0.01,0.0035,,644,3182,4.94,97.05,2.95,81.83,18.17,59,0,100.0,429,429,100.0,Yes,0.82
lena.jpg,0.5,0.01,0.0035,,644,3251,5.05,96.89,3.11,79.66,20.34,70,0,100.0,429,429,100.0,Yes,0.23
lena.jpg,0.5,0.01,0.0035,,644,3289,5.11,97.67,2.33,78.88,21.12,59,1,98.33,429,429,100.0,Yes,0.62
lena.jpg,0.5,0.01,0.0035,,644,3195,4.96,97.52,2.48,79.66,20.34,67,1,98.53,429,429,100.0,Yes,0.76
lena.jpg,0.5,0.01,0.0035,,644,3142,4.88,96.12,3.88,79.19,20.81,56,1,98.25,429,429,100.0,Yes,0.4
lena.jpg,0.5,0.01,0.0035,,644,3486,5.41,97.98,2.02,80.12,19.88,50,0,100.0,429,429,100.0,Yes,0.28
lena.jpg,0.5,0.01,0.0035,,644,3514,5.46,98.29,1.71,81.21,18.79,52,0,100.0,429,429,100.0,Yes,0.35
lena.jpg,0.5,0.01,0.0035,,644,3520,5.47,97.52,2.48,80.43,19.57,49,1,98.0,429,429,100.0,Yes,0.45
lena.jpg,0.5,0.01,0.0035,,644,3645,5.66,98.6,1.4,81.06,18.94,51,2,96.23,429,429,100.0,Yes,0.84
lena.jpg,0.5,0.01,0.0035,,644,3491,5.42,97.98,2.02,79.97,20.03,57,0,100.0,429,429,100.0,Yes,0.42
lena.jpg,0.5,0.01,0.0035,,644,3817,5.93,97.05,2.95,80.75,19.25,53,0,100.0,429,429,100.0,Yes,0.98
lena.jpg,0.5,0.01,0.0035,,644,3830,5.95,98.91,1.09,79.35,20.65,47,2,95.92,429,429,100.0,Yes,0.43
lena.jpg,0.5,0.01,0.0035,,644,3881,6.03,97.98,2.02,80.12,19.88,52,0,100.0,429,429,100.0,Yes,0.17
lena.jpg,0.5,0.01,0.0035,,644,3845,5.97,97.52,2.48,79.19,20.81,47,2,95.92,429,429,100.0,Yes,0.74
lena.jpg,0.5,0.01,0.0035,,644,3931,6.1,98.76,1.24,79.19,20.81,51,0,100.0,429,429,100.0,Yes,0.12
lena.jpg,0.5,0.01,0.0035,,644,4136,6.42,98.45,1.55,78.88,21.12,37,2,94.87,429,429,100.0,Yes,0.67
lena.jpg,0.5,0.01,0.0035,,644,4158,6.46,99.07,0.93,81.21,18.79,35,1,97.22,429,429,100.0,Yes,0.5
lena.jpg,0.5,0.01,0.0035,,644,4328,6.72,98.91,1.09,81.99,18.01,32,0,100.0,429,429,100.0,Yes,0.1
lena.jpg,0.5,0.01,0.0035,,644,4219,6.55,97.98,2.02,80.9,19.1,43,0,100.0,429,429,100.0,Yes,0.37
lena.jpg,0.5,0.01,0.0035,,644,4312,6.7,98.14,1.86,78.88,21.12,47,0,100.0,429,429,100.0,Yes,0.15
lena.jpg,0.5,0.01,0.0035,,644,4406,6.84,98.91,1.09,80.12,19.88,38,0,100.0,429,429,100.0,Yes,0.26
lena.jpg,0.5,0.01,0.0035,,644,4514,7.01,98.91,1.09,80.43,19.57,48,3,94.12,429,429,100.0,Yes,0.75
lena.jpg,0.5,0.01,0.0035,,644,4608,7.16,98.45,1.55,83.7,16.3,39,0,100.0,429,429,100.0,Yes,0.43
lena.jpg,0.5,0.01,0.0035,,644,4537,7.05,98.91,1.09,79.5,20.5,45,0,100.0,429,429,100.0,Yes,0.42
lena.jpg,0.5,0.01,0.0035,,644,4447,6.91,99.38,0.62,80.12,19.88,41,0,100.0,429,429,100.0,Yes,0.18
lena.jpg,0.5,0.01,0.0035,,644,4852,7.53,99.22,0.78,80.59,19.41,38,1,97.44,429,429,100.0,Yes,0.35
lena.jpg,0.5,0.01,0.0035,,644,4886,7.59,98.91,1.09,81.83,18.17,39,0,100.0,429,429,100.0,Yes,0.37
lena.jpg,0.5,0.01,0.0035,,644,4892,7.6,99.53,0.47,80.9,19.1,49,0,100.0,429,429,100.0,Yes,0.19
lena.jpg,0.5,0.01,0.0035,,644,4869,7.56,98.76,1.24,79.5,20.5,45,0,100.0,429,429,100.0,Yes,0.48
lena.jpg,0.5,0.01,0.0035,,644,4918,7.64,98.6,1.4,79.66,20.34,39,2,95.12,429,429,100.0,Yes,0.58
lena.jpg,0.5,0.01,0.0035,,644,5087,7.9,99.69,0.31,79.97,20.03,38,1,97.44,429,429,100.0,Yes,0.25
lena.jpg,0.5,0.01,0.0035,,644,5163,8.02,99.07,0.93,79.66,20.34,31,0,100.0,429,429,100.0,Yes,0.27
lena.jpg,0.5,0.01,0.0035,,644,5131,7.97,99.38,0.62,80.12,19.88,40,0,100.0,429,429,100.0,Yes,0.53
lena.jpg,0.5,0.01,0.0035,,644,5191,8.06,99.07,0.93,79.81,20.19,36,0,100.0,429,429,100.0,Yes,0.4
lena.jpg,0.5,0.01,0.0035,,644,5179,8.04,99.22,0.78,79.66,20.34,30,1,96.77,429,429,100.0,Yes,0.28
lena.jpg,0.5,0.01,0.0035,,644,5510,8.56,99.38,0.62,79.81,20.19,31,0,100.0,429,429,100.0,Yes,0.29
lena.jpg,0.5,0.01,0.0035,,644,5474,8.5,99.69,0.31,80.28,19.72,33,0,100.0,429,429,100.0,Yes,0.34
lena.jpg,0.5,0.01,0.0035,,644,5646,8.77,99.53,0.47,80.12,19.88,32,0,100.0,429,429,100.0,Yes,0.25
lena.jpg,0.5,0.01,0.0035,,644,5450,8.46,99.22,0.78,79.81,20.19,30,1,96.77,429,429,100.0,Yes,0.59
lena.jpg,0.5,0.01,0.0035,,644,5499,8.54,99.53,0.47,79.97,20.03,25,1,96.15,429,429,100.0,Yes,0.22
lena.jpg,0.5,0.01,0.0035,,644,5708,8.86,99.53,0.47,84.32,15.68,33,0,100.0,429,429,100.0,Yes,0.26
lena.jpg,0.5,0.01,0.0035,,644,5822,9.04,99.69,0.31,80.12,19.88,19,0,100.0,429,429,100.0,Yes,0.11
lena.jpg,0.5,0.01,0.0035,,644,5856,9.09,99.53,0.47,82.3,17.7,34,0,100.0,429,429,100.0,Yes,0.14
lena.jpg,0.5,0.01,0.0035,,644,5853,9.09,99.69,0.31,80.12,19.88,23,0,100.0,429,429,100.0,Yes,0.13
lena.jpg,0.5,0.01,0.0035,,644,5906,9.17,99.84,0.16,80.43,19.57,26,0,100.0,429,429,100.0,Yes,0.33
lena.jpg,0.5,0.01,0.0035,,644,6121,9.5,99.38,0.62,79.97,20.03,30,0,100.0,429,429,100.0,Yes,0.25
lena.jpg,0.5,0.01,0.0035,,644,6185,9.6,98.91,1.09,79.66,20.34,30,0,100.0,429,429,100.0,Yes,0.25
lena.jpg,0.5,0.01,0.0035,,644,6119,9.5,99.22,0.78,79.81,20.19,27,0,100.0,429,429,100.0,Yes,0.25
lena.jpg,0.5,0.01,0.0035,,644,6126,9.51,98.6,1.4,83.54,16.46,27,0,100.0,429,429,100.0,Yes,0.28
lena.jpg,0.5,0.01,0.0035,,644,6123,9.51,99.69,0.31,80.12,19.88,26,0,100.0,429,429,100.0,Yes,0.12
lena.jpg,0.5,0.01,0.0035,,644,6425,9.98,99.22,0.78,84.32,15.68,28,0,100.0,429,429,100.0,Yes,0.25
lena.jpg,0.5,0.01,0.0035,,644,6435,9.99,99.53,0.47,79.97,20.03,23,0,100.0,429,429,100.0,Yes,0.09
lena.jpg,0.5,0.01,0.0035,,644,6361,9.88,99.38,0.62,81.37,18.63,26,1,96.3,429,429,100.0,Yes,0.23
lena.jpg,0.5,0.01,0.0035,,644,6486,10.07,99.22,0.78,79.5,20.5,32,2,94.12,429,429,100.0,Yes,0.42
lena.jpg,0.5,0.01,0.0035,,644,6413,9.96,99.07,0.93,79.81,20.19,30,0,100.0,429,429,100.0,Yes,0.14
